Sales Order ID;Order Date;Ship Date ;Sales Order Number;Purchase Order Number;Account Number;Bill To Address ID;Sub Total  ;Tax Amt   ;Freight  ;Total Due;File Name
58487;11/24/2007;12/1/2007;SO58487           ;                     ;10-4030-013808;13619;828.47;66.2776;20.7118;915.4594;File 01
58488;11/24/2007;12/1/2007;SO58488           ;                     ;10-4030-011631;22252;39.22;3.1376;0.9805;43.3381;File 01
58489;11/24/2007;12/1/2007;SO58489           ;                     ;10-4030-011507;11681;34.99;2.7992;0.8748;38.664;File 01
58490;11/24/2007;12/1/2007;SO58490           ;                     ;10-4030-011078;24109;74.98;5.9984;1.8745;82.8529;File 01
58491;11/24/2007;12/1/2007;SO58491           ;                     ;10-4030-028230;12094;25.48;2.0384;0.637;28.1554;File 01
58492;11/24/2007;12/1/2007;SO58492           ;                     ;10-4030-011273;15017;161.29;12.9032;4.0323;178.2255;File 01
58493;11/24/2007;12/1/2007;SO58493           ;                     ;10-4030-026266;27100;93.46;7.4768;2.3365;103.2733;File 01
58494;11/24/2007;12/1/2007;SO58494           ;                     ;10-4030-026531;24543;27.28;2.1824;0.682;30.1444;File 01
58495;11/24/2007;12/1/2007;SO58495           ;                     ;10-4030-020084;24882;38.88;3.1104;0.972;42.9624;File 01
58496;11/24/2007;12/1/2007;SO58496           ;                     ;10-4030-026117;26227;32.27;2.5816;0.8068;35.6584;File 01
58497;11/24/2007;12/1/2007;SO58497           ;                     ;10-4030-023456;21992;157.27;12.5816;3.9318;173.7834;File 01
58498;11/24/2007;12/1/2007;SO58498           ;                     ;10-4030-024622;13217;96.07;7.6856;2.4018;106.1574;File 01
58499;11/24/2007;12/1/2007;SO58499           ;                     ;10-4030-011331;21596;29.99;2.3992;0.7498;33.139;File 01
58500;11/24/2007;12/1/2007;SO58500           ;                     ;10-4030-022073;23308;74.46;5.9568;1.8615;82.2783;File 01
58501;11/24/2007;12/1/2007;SO58501           ;                     ;10-4030-022103;19490;69.97;5.5976;1.7493;77.3169;File 01
58502;11/24/2007;12/1/2007;SO58502           ;                     ;10-4030-012984;26038;23.97;1.9176;0.5993;26.4869;File 01
58503;11/24/2007;12/1/2007;SO58503           ;                     ;10-4030-020301;25647;69.99;5.5992;1.7498;77.339;File 01
58504;11/24/2007;12/1/2007;SO58504           ;                     ;10-4030-015958;29055;68.49;5.4792;1.7123;75.6815;File 01
58505;11/24/2007;12/1/2007;SO58505           ;                     ;10-4030-014450;14844;180.98;14.4784;4.5245;199.9829;File 01
58506;11/24/2007;12/1/2007;SO58506           ;                     ;10-4030-014136;22138;71.95;5.756;1.7988;79.5048;File 01
58507;11/24/2007;12/1/2007;SO58507           ;                     ;10-4030-014193;24607;36.59;2.9272;0.9148;40.432;File 01
58508;11/24/2007;12/1/2007;SO58508           ;                     ;10-4030-014981;29669;35;2.8;0.875;38.675;File 01
58509;11/24/2007;12/1/2007;SO58509           ;                     ;10-4030-021862;18016;13.98;1.1184;0.3495;15.4479;File 01
58510;11/24/2007;12/1/2007;SO58510           ;                     ;10-4030-015613;23125;27.28;2.1824;0.682;30.1444;File 01
58511;11/24/2007;12/1/2007;SO58511           ;                     ;10-4030-023624;24371;62.97;5.0376;1.5743;69.5819;File 01
58512;11/24/2007;12/1/2007;SO58512           ;                     ;10-4030-027156;18307;6.28;0.5024;0.157;6.9394;File 01
58513;11/24/2007;12/1/2007;SO58513           ;                     ;10-4030-024096;27755;7.28;0.5824;0.182;8.0444;File 01
58514;11/24/2007;12/1/2007;SO58514           ;                     ;10-4030-014981;29669;36.27;2.9016;0.9068;40.0784;File 01
58515;11/24/2007;12/1/2007;SO58515           ;                     ;10-4030-013936;26898;35;2.8;0.875;38.675;File 01
58516;11/24/2007;12/1/2007;SO58516           ;                     ;10-4030-019224;12133;71.97;5.7576;1.7993;79.5269;File 01
58517;11/24/2007;12/1/2007;SO58517           ;                     ;10-4030-016902;29470;141.98;11.3584;3.5495;156.8879;File 01
58518;11/24/2007;12/1/2007;SO58518           ;                     ;10-4030-016670;21546;2478.34;198.2672;61.9585;2738.5657;File 01
58519;11/24/2007;12/1/2007;SO58519           ;                     ;10-4030-017129;12368;1735.98;138.8784;43.3995;1918.2579;File 01
58520;11/24/2007;12/1/2007;SO58520           ;                     ;10-4030-016791;14234;1729.97;138.3976;43.2493;1911.6169;File 01
58521;11/24/2007;12/1/2007;SO58521           ;                     ;10-4030-015993;22215;597.26;47.7808;14.9315;659.9723;File 01
58522;11/24/2007;12/1/2007;SO58522           ;                     ;10-4030-015890;15411;592.27;47.3816;14.8068;654.4584;File 01
58523;11/24/2007;12/1/2007;SO58523           ;                     ;10-4030-014283;23049;799.48;63.9584;19.987;883.4254;File 01
58524;11/24/2007;12/1/2007;SO58524           ;                     ;10-4030-013224;12041;2354.47;188.3576;58.8618;2601.6894;File 01
58525;11/24/2007;12/1/2007;SO58525           ;                     ;10-4030-013279;28816;2351.96;188.1568;58.799;2598.9158;File 01
58526;11/24/2007;12/1/2007;SO58526           ;                     ;10-4030-013329;14420;2363.96;189.1168;59.099;2612.1758;File 01
58527;11/24/2007;12/1/2007;SO58527           ;                     ;10-4030-013348;26018;2433.47;194.6776;60.8368;2688.9844;File 01
58528;11/24/2007;12/1/2007;SO58528           ;                     ;10-4030-013382;24474;2344.26;187.5408;58.6065;2590.4073;File 01
58529;11/24/2007;12/1/2007;SO58529           ;                     ;10-4030-013304;17219;2430.95;194.476;60.7738;2686.1998;File 01
58530;11/24/2007;12/1/2007;SO58530           ;                     ;10-4030-026936;22017;1249.84;99.9872;31.246;1381.0732;File 01
58531;11/24/2007;12/1/2007;SO58531           ;                     ;10-4030-023121;23844;1700.99;136.0792;42.5248;1879.594;File 01
58532;11/24/2007;12/1/2007;SO58532           ;                     ;10-4030-021384;14608;739.46;59.1568;18.4865;817.1033;File 01
58533;11/24/2007;12/1/2007;SO58533           ;                     ;10-4030-011010;15412;2393.06;191.4448;59.8265;2644.3313;File 01
58534;11/24/2007;12/1/2007;SO58534           ;                     ;10-4030-029303;19568;2419.06;193.5248;60.4765;2673.0613;File 01
58535;11/24/2007;12/1/2007;SO58535           ;                     ;10-4030-019612;15962;2451.3;196.104;61.2825;2708.6865;File 01
58536;11/24/2007;12/1/2007;SO58536           ;                     ;10-4030-011027;14561;2412.96;193.0368;60.324;2666.3208;File 01
58537;11/24/2007;12/1/2007;SO58537           ;                     ;10-4030-025074;21449;2393.06;191.4448;59.8265;2644.3313;File 01
58538;11/24/2007;12/1/2007;SO58538           ;                     ;10-4030-017118;17775;562.96;45.0368;14.074;622.0708;File 01
58539;11/24/2007;12/1/2007;SO58539           ;                     ;10-4030-022591;21527;567.76;45.4208;14.194;627.3748;File 01
58540;11/24/2007;12/1/2007;SO58540           ;                     ;10-4030-026356;23911;574.98;45.9984;14.3745;635.3529;File 01
58541;11/25/2007;12/2/2007;SO58541           ;                     ;10-4030-024244;23452;1174.48;93.9584;29.362;1297.8004;File 01
58542;11/25/2007;12/2/2007;SO58542           ;                     ;10-4030-012526;18089;2329.98;186.3984;58.2495;2574.6279;File 01
58543;11/25/2007;12/2/2007;SO58543           ;                     ;10-4030-012296;25786;2294.99;183.5992;57.3748;2535.964;File 01
58544;11/25/2007;12/2/2007;SO58544           ;                     ;10-4030-017306;17186;82.97;6.6376;2.0743;91.6819;File 01
58545;11/25/2007;12/2/2007;SO58545           ;                     ;10-4030-017234;12693;53.99;4.3192;1.3498;59.659;File 01
58546;11/25/2007;12/2/2007;SO58546           ;                     ;10-4030-013669;23407;7.95;0.636;0.1988;8.7848;File 01
58547;11/25/2007;12/2/2007;SO58547           ;                     ;10-4030-018705;14203;2.29;0.1832;0.0573;2.5305;File 01
58548;11/25/2007;12/2/2007;SO58548           ;                     ;10-4030-017494;23585;54.99;4.3992;1.3748;60.764;File 01
58549;11/25/2007;12/2/2007;SO58549           ;                     ;10-4030-027373;23684;38.98;3.1184;0.9745;43.0729;File 01
58550;11/25/2007;12/2/2007;SO58550           ;                     ;10-4030-011287;25057;67.93;5.4344;1.6983;75.0627;File 01
58551;11/25/2007;12/2/2007;SO58551           ;                     ;10-4030-029015;17865;24.99;1.9992;0.6248;27.614;File 01
58552;11/25/2007;12/2/2007;SO58552           ;                     ;10-4030-011215;16480;187.98;15.0384;4.6995;207.7179;File 01
58553;11/25/2007;12/2/2007;SO58553           ;                     ;10-4030-026274;29601;21.49;1.7192;0.5373;23.7465;File 01
58554;11/25/2007;12/2/2007;SO58554           ;                     ;10-4030-027284;17899;122.96;9.8368;3.074;135.8708;File 01
58555;11/25/2007;12/2/2007;SO58555           ;                     ;10-4030-025174;28641;92.08;7.3664;2.302;101.7484;File 01
58556;11/25/2007;12/2/2007;SO58556           ;                     ;10-4030-011330;27048;71.58;5.7264;1.7895;79.0959;File 01
58557;11/25/2007;12/2/2007;SO58557           ;                     ;10-4030-011330;27048;38.88;3.1104;0.972;42.9624;File 01
58558;11/25/2007;12/2/2007;SO58558           ;                     ;10-4030-022123;29877;29.99;2.3992;0.7498;33.139;File 01
58559;11/25/2007;12/2/2007;SO58559           ;                     ;10-4030-016358;15068;9.99;0.7992;0.2498;11.039;File 01
58560;11/25/2007;12/2/2007;SO58560           ;                     ;10-4030-016840;23455;119.98;9.5984;2.9995;132.5779;File 01
58561;11/25/2007;12/2/2007;SO58561           ;                     ;10-4030-028073;19292;7.28;0.5824;0.182;8.0444;File 01
58562;11/25/2007;12/2/2007;SO58562           ;                     ;10-4030-023022;16253;7.28;0.5824;0.182;8.0444;File 01
58563;11/25/2007;12/2/2007;SO58563           ;                     ;10-4030-018161;23116;7.28;0.5824;0.182;8.0444;File 01
58564;11/25/2007;12/2/2007;SO58564           ;                     ;10-4030-026905;19625;6.28;0.5024;0.157;6.9394;File 01
58565;11/25/2007;12/2/2007;SO58565           ;                     ;10-4030-025325;12853;6.28;0.5024;0.157;6.9394;File 01
58566;11/25/2007;12/2/2007;SO58566           ;                     ;10-4030-027816;11978;48.97;3.9176;1.2243;54.1119;File 01
58567;11/25/2007;12/2/2007;SO58567           ;                     ;10-4030-013239;27923;99.47;7.9576;2.4868;109.9144;File 01
58568;11/25/2007;12/2/2007;SO58568           ;                     ;10-4030-019163;17937;539.99;43.1992;13.4998;596.689;File 01
58569;11/25/2007;12/2/2007;SO58569           ;                     ;10-4030-011707;11708;2446.95;195.756;61.1738;2703.8798;File 01
58570;11/25/2007;12/2/2007;SO58570           ;                     ;10-4030-013424;20467;2363.96;189.1168;59.099;2612.1758;File 01
58571;11/25/2007;12/2/2007;SO58571           ;                     ;10-4030-019797;26826;2443.35;195.468;61.0838;2699.9018;File 01
58572;11/25/2007;12/2/2007;SO58572           ;                     ;10-4030-022172;12855;750.74;60.0592;18.7685;829.5677;File 01
58573;11/25/2007;12/2/2007;SO58573           ;                     ;10-4030-012994;20672;2364.96;189.1968;59.124;2613.2808;File 01
58574;11/25/2007;12/2/2007;SO58574           ;                     ;10-4030-011912;24567;2319.99;185.5992;57.9998;2563.589;File 01
58575;11/25/2007;12/2/2007;SO58575           ;                     ;10-4030-019790;29814;2511.32;200.9056;62.783;2775.0086;File 01
58576;11/25/2007;12/2/2007;SO58576           ;                     ;10-4030-024358;25801;2418.05;193.444;60.4513;2671.9453;File 01
58577;11/25/2007;12/2/2007;SO58577           ;                     ;10-4030-023040;24056;565.47;45.2376;14.1368;624.8444;File 01
58578;11/25/2007;12/2/2007;SO58578           ;                     ;10-4030-026997;29745;1149.47;91.9576;28.7368;1270.1644;File 01
58579;11/25/2007;12/2/2007;SO58579           ;                     ;10-4030-023987;21288;1147.77;91.8216;28.6943;1268.2859;File 01
58580;11/25/2007;12/2/2007;SO58580           ;                     ;10-4030-020720;16708;1155.48;92.4384;28.887;1276.8054;File 01
58581;11/25/2007;12/2/2007;SO58581           ;                     ;10-4030-011479;14659;553.97;44.3176;13.8493;612.1369;File 01
58582;11/25/2007;12/2/2007;SO58582           ;                     ;10-4030-012397;26194;588.96;47.1168;14.724;650.8008;File 01
58583;11/25/2007;12/2/2007;SO58583           ;                     ;10-4030-028747;19993;2398.05;191.844;59.9513;2649.8453;File 01
58584;11/25/2007;12/2/2007;SO58584           ;                     ;10-4030-024157;19118;2419.06;193.5248;60.4765;2673.0613;File 01
58585;11/26/2007;12/3/2007;SO58585           ;                     ;10-4030-012404;26464;2393.96;191.5168;59.849;2645.3258;File 01
58586;11/26/2007;12/3/2007;SO58586           ;                     ;10-4030-012277;15154;2357.28;188.5824;58.932;2604.7944;File 01
58587;11/26/2007;12/3/2007;SO58587           ;                     ;10-4030-013258;23444;2362.27;188.9816;59.0568;2610.3084;File 01
58588;11/26/2007;12/3/2007;SO58588           ;                     ;10-4030-012264;19915;2369.96;189.5968;59.249;2618.8058;File 01
58589;11/26/2007;12/3/2007;SO58589           ;                     ;10-4030-011970;18471;34.99;2.7992;0.8748;38.664;File 01
58590;11/26/2007;12/3/2007;SO58590           ;                     ;10-4030-021207;27028;123.96;9.9168;3.099;136.9758;File 01
58591;11/26/2007;12/3/2007;SO58591           ;                     ;10-4030-019266;18321;42.28;3.3824;1.057;46.7194;File 01
58592;11/26/2007;12/3/2007;SO58592           ;                     ;10-4030-026665;27480;78.98;6.3184;1.9745;87.2729;File 01
58593;11/26/2007;12/3/2007;SO58593           ;                     ;10-4030-029321;22334;49.97;3.9976;1.2493;55.2169;File 01
58594;11/26/2007;12/3/2007;SO58594           ;                     ;10-4030-014857;24763;8.99;0.7192;0.2248;9.934;File 01
58595;11/26/2007;12/3/2007;SO58595           ;                     ;10-4030-019630;13746;48.97;3.9176;1.2243;54.1119;File 01
58596;11/26/2007;12/3/2007;SO58596           ;                     ;10-4030-014967;17618;615.96;49.2768;15.399;680.6358;File 01
58597;11/26/2007;12/3/2007;SO58597           ;                     ;10-4030-011717;13642;53.99;4.3192;1.3498;59.659;File 01
58598;11/26/2007;12/3/2007;SO58598           ;                     ;10-4030-011165;16288;67.49;5.3992;1.6873;74.5765;File 01
58599;11/26/2007;12/3/2007;SO58599           ;                     ;10-4030-011632;11826;120;9.6;3;132.6;File 01
58600;11/26/2007;12/3/2007;SO58600           ;                     ;10-4030-011019;14167;148.98;11.9184;3.7245;164.6229;File 01
58601;11/26/2007;12/3/2007;SO58601           ;                     ;10-4030-028122;26176;39.98;3.1984;0.9995;44.1779;File 01
58602;11/26/2007;12/3/2007;SO58602           ;                     ;10-4030-024803;12716;32.6;2.608;0.815;36.023;File 01
58603;11/26/2007;12/3/2007;SO58603           ;                     ;10-4030-012944;14718;32.28;2.5824;0.807;35.6694;File 01
58604;11/26/2007;12/3/2007;SO58604           ;                     ;10-4030-025852;12046;29.98;2.3984;0.7495;33.1279;File 01
58605;11/26/2007;12/3/2007;SO58605           ;                     ;10-4030-022968;25639;32.28;2.5824;0.807;35.6694;File 01
58606;11/26/2007;12/3/2007;SO58606           ;                     ;10-4030-020733;17719;23.97;1.9176;0.5993;26.4869;File 01
58607;11/26/2007;12/3/2007;SO58607           ;                     ;10-4030-021444;13223;22.93;1.8344;0.5733;25.3377;File 01
58608;11/26/2007;12/3/2007;SO58608           ;                     ;10-4030-020384;25352;128.97;10.3176;3.2243;142.5119;File 01
58609;11/26/2007;12/3/2007;SO58609           ;                     ;10-4030-027380;25864;69.99;5.5992;1.7498;77.339;File 01
58610;11/26/2007;12/3/2007;SO58610           ;                     ;10-4030-025850;24337;64.47;5.1576;1.6118;71.2394;File 01
58611;11/26/2007;12/3/2007;SO58611           ;                     ;10-4030-012525;28051;119.98;9.5984;2.9995;132.5779;File 01
58612;11/26/2007;12/3/2007;SO58612           ;                     ;10-4030-014173;17516;38.88;3.1104;0.972;42.9624;File 01
58613;11/26/2007;12/3/2007;SO58613           ;                     ;10-4030-019189;29809;29.48;2.3584;0.737;32.5754;File 01
